"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,5264.41,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,5570.15,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,5880.76,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,6287.11,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,6975.81,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,6678.42,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,6591.46,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6330.02,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,6300.19,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,7595.79,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,7655.9,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,8260.39,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,9561.56,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,9597.21,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,9836.93,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,13337.38,,
"LTU","Lithuania","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,14414.05,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,0.99,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,1.06,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.2,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,1.29,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,1.21,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.27,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,1.54,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,1.79,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,1.94,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,1.96,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,2.09,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,2.04,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.04,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.29,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.57,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,2.64,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,2.63,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.91,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,2.83,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,2.82,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,1.54,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,1.65,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.87,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,2.02,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,1.89,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.99,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,2.42,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,2.79,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,3.04,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,3.07,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,3.27,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,3.19,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,3.2,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,3.58,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,4.02,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,4.13,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,4.12,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,4.54,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,4.42,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,4.41,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,2067.22,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,2212.25,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,2507.18,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,2698.27,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,2527.69,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,2669.18,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,3232.64,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,3734.93,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,4058.37,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,4102.87,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,4367.84,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,4271.4,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,4272.65,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,4784.57,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,5373.28,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,5514.78,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,5502.59,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,6072.7,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,5906.64,,
"LVA","Latvia","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,5893.73,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,3229.98,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,3456.6,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,3917.42,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,4215.98,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,3949.45,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,4170.54,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,5050.93,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,5835.74,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,6341.11,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,6410.64,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6824.65,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,6673.96,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,6675.93,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,7475.79,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,8395.63,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,8616.73,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,8597.67,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,9488.46,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,9228.99,,
"LVA","Latvia","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,9208.82,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,0.85,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,0.86,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,0.86,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,0.88,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,0.89,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,0.92,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,0.92,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,0.92,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,0.95,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,0.96,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,0.97,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,0.99,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,1.01,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,1.03,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,1.02,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,1.02,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,1.04,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,1.07,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,1.1,,
"COL","Colombia","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,1.13,,
"COL","Colombia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,2.07,,
"COL","Colombia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,2.1,,
"COL","Colombia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,2.11,,
"COL","Colombia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,2.15,,
"COL","Colombia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,2.18,,
"COL","Colombia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,2.23,,
"COL","Colombia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,2.25,,
"COL","Colombia","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,2.24,,
